Date,Price,Open,High,Low,Vol.,Change %
"Jan 25, 2018",160.05,160.57,160.75,159.66,1.01M,-0.22%
"Jan 24, 2018",160.4,160.85,160.85,160.32,675.76K,-0.25%
"Jan 23, 2018",160.8,160.7,161.13,160.68,605.82K,0.04%
"Jan 22, 2018",160.74,160.55,160.82,160.38,432.97K,0.05%
"Jan 19, 2018",160.66,160.42,160.85,160.31,530.11K,0.05%
"Jan 18, 2018",160.58,160.62,160.7,160.3,613.31K,-0.15%
"Jan 17, 2018",160.82,160.78,160.97,160.65,514.18K,0.03%
"Jan 16, 2018",160.77,160.46,160.97,160.41,632.57K,0.27%
"Jan 15, 2018",160.34,160.59,160.76,160.3,328.10K,-0.02%
"Jan 12, 2018",160.38,160.42,160.65,160.11,781.17K,0.04%
"Jan 11, 2018",160.31,161.38,161.55,160.27,1.06M,-0.47%
"Jan 10, 2018",161.07,161,161.37,160.91,870.62K,-0.14%
"Jan 09, 2018",161.3,161.67,162,161.2,719.57K,-0.31%
"Jan 08, 2018",161.8,161.64,162.04,161.39,454.69K,0.13%
"Jan 05, 2018",161.59,161.7,161.87,161.5,467.09K,0.00%
"Jan 04, 2018",161.59,161.44,161.75,161.26,640.61K,0.01%
"Jan 03, 2018",161.58,161.26,161.82,161.2,604.24K,0.19%
"Jan 02, 2018",161.28,161.78,161.78,161.18,485.60K,-0.25%
"Dec 29, 2017",161.68,161.76,161.86,161.46,250.04K,-0.07%
"Dec 28, 2017",161.79,162.27,162.28,161.67,267.09K,-0.31%
"Dec 27, 2017",162.29,161.63,162.37,161.63,248.66K,0.32%
"Dec 22, 2017",161.77,161.63,161.86,161.58,202.34K,0.04%
"Dec 21, 2017",161.71,161.78,161.83,161.5,395.27K,-0.02%
"Dec 20, 2017",161.74,162.36,162.48,161.58,680.83K,-0.39%
"Dec 19, 2017",162.38,163.3,163.37,162.15,617.13K,-0.62%
"Dec 18, 2017",163.4,163.46,163.57,163.27,385.84K,-0.04%
"Dec 15, 2017",163.47,163.48,163.69,163.37,449.99K,0.15%
"Dec 14, 2017",163.23,163.31,163.52,162.9,628.32K,-0.02%
"Dec 13, 2017",163.27,163.37,163.48,162.91,591.06K,0.00%
"Dec 12, 2017",163.27,163.58,163.64,163.18,473.18K,-0.23%
"Dec 11, 2017",163.64,163.47,163.78,163.37,442.50K,0.10%
"Dec 08, 2017",163.48,163.41,163.55,163.17,525.02K,-0.12%
"Dec 07, 2017",163.67,163.65,163.88,163.51,29.73K,-0.07%
"Dec 06, 2017",163.78,163.65,163.9,163.52,465.01K,0.18%
"Dec 05, 2017",163.48,163.23,163.66,163.1,1.64M,0.12%
"Dec 04, 2017",163.28,163.3,163.41,163.11,1.65M,-0.32%
"Dec 01, 2017",163.8,162.73,163.92,162.59,1.40M,0.66%
"Nov 30, 2017",162.72,162.52,162.88,162.24,935.10K,0.15%
"Nov 29, 2017",162.48,163.05,163.1,162.4,950.51K,-0.42%
"Nov 28, 2017",163.17,163.16,163.32,162.97,656.55K,0.04%
"Nov 27, 2017",163.11,162.85,163.21,162.76,639.56K,0.15%
"Nov 24, 2017",162.86,162.98,163.03,162.67,522.32K,-0.12%
"Nov 23, 2017",163.06,163.01,163.11,162.89,254.62K,0.05%
"Nov 22, 2017",162.98,163.22,163.3,162.61,721.52K,-0.06%
"Nov 21, 2017",163.08,162.93,163.27,162.87,663.05K,0.07%
"Nov 20, 2017",162.96,163.08,163.16,162.83,447.22K,0.06%
"Nov 17, 2017",162.86,162.75,162.94,162.5,435.20K,0.10%
"Nov 16, 2017",162.7,162.68,162.82,162.38,551.30K,0.04%
"Nov 15, 2017",162.64,162.53,163.08,162.49,783.77K,0.15%
"Nov 14, 2017",162.39,162.02,162.47,161.91,627.84K,0.19%
"Nov 13, 2017",162.08,162.24,162.55,162.02,502.93K,-0.07%
"Nov 10, 2017",162.19,162.54,162.56,162.13,689.67K,-0.24%
"Nov 09, 2017",162.58,163.27,163.4,162.48,940.68K,-0.50%
"Nov 08, 2017",163.4,163.35,163.63,163.22,690.80K,0.07%
"Nov 07, 2017",163.28,163.1,163.39,162.95,725.91K,0.09%
"Nov 06, 2017",163.14,162.83,163.24,162.79,560.85K,0.25%
"Nov 03, 2017",162.74,162.65,162.99,162.61,570.32K,0.03%
"Nov 02, 2017",162.69,162.53,162.7,162.24,776.43K,0.04%
"Nov 01, 2017",162.63,162.61,162.79,162.37,590.44K,-0.07%
"Oct 31, 2017",162.75,162.77,162.83,162.44,626.14K,0.02%
"Oct 30, 2017",162.71,162.5,162.75,162.25,585.57K,0.20%
"Oct 27, 2017",162.38,161.76,162.48,161.63,898.80K,0.48%
"Oct 26, 2017",161.61,161.21,162,160.95,954.97K,0.35%
"Oct 25, 2017",161.04,161.11,161.31,160.76,801.86K,-0.04%
"Oct 24, 2017",161.11,161.68,161.71,161.01,701.23K,-0.35%
"Oct 23, 2017",161.68,161.46,161.78,161.46,585.68K,0.15%
"Oct 20, 2017",161.44,162.02,162.04,161.35,859.42K,-0.52%
"Oct 19, 2017",162.28,162.14,162.56,162.04,719.27K,0.06%
"Oct 18, 2017",162.18,162.66,162.77,162.13,720.83K,-0.27%
"Oct 17, 2017",162.62,162.4,162.78,162.35,668.79K,0.10%
"Oct 16, 2017",162.46,162.04,162.55,161.9,604.03K,0.27%
"Oct 13, 2017",162.02,161.48,162.15,161.42,721.43K,0.35%
"Oct 12, 2017",161.45,161.25,161.57,161.16,587.52K,0.12%
"Oct 11, 2017",161.26,161.25,161.4,161.11,568.50K,-0.14%
"Oct 10, 2017",161.48,161.4,161.68,161.13,756.46K,0.02%
"Oct 09, 2017",161.44,161.07,161.49,161.07,362.39K,0.17%
"Oct 06, 2017",161.16,161.27,161.3,160.59,842.25K,-0.04%
"Oct 05, 2017",161.22,161.25,161.66,161.05,759.20K,-0.06%
"Oct 04, 2017",161.32,161.23,161.82,161.16,958.42K,0.12%
"Oct 03, 2017",161.12,161.09,161.21,160.65,535.00K,-0.06%
"Oct 02, 2017",161.22,160.81,161.37,160.66,712.86K,0.13%
"Sep 29, 2017",161.01,160.94,161.31,160.79,739.82K,0.13%
"Sep 28, 2017",160.8,160.56,160.96,160.24,767.97K,-0.14%
"Sep 27, 2017",161.02,161.67,161.68,160.65,1.05M,-0.43%
"Sep 26, 2017",161.71,161.93,161.95,161.62,566.00K,-0.14%
"Sep 25, 2017",161.93,161.3,161.98,161.12,806.36K,0.50%
"Sep 22, 2017",161.12,161.19,161.26,160.88,511.18K,-0.01%
"Sep 21, 2017",161.14,160.92,161.2,160.66,729.12K,-0.11%
"Sep 20, 2017",161.32,161.07,161.41,160.76,530.23K,0.14%
"Sep 19, 2017",161.09,161.01,161.37,160.92,633.45K,0.09%
"Sep 18, 2017",160.94,161.26,161.42,160.86,553.50K,-0.16%
"Sep 15, 2017",161.19,161.77,161.82,161.07,676.74K,-0.23%
"Sep 14, 2017",161.56,161.71,162.05,161.37,733.99K,-0.10%
"Sep 13, 2017",161.72,161.96,162.07,161.62,619.96K,-0.09%
"Sep 12, 2017",161.87,162.67,162.7,161.73,757.28K,-0.55%
"Sep 11, 2017",162.77,162.85,162.89,162.64,459.14K,-0.12%
"Sep 08, 2017",162.96,163.4,163.43,162.82,625.18K,-1.46%
"Sep 07, 2017",165.37,165.24,165.38,165.18,29.04K,-0.07%
"Sep 06, 2017",165.48,165.68,165.74,165.2,455.15K,-0.02%
"Sep 05, 2017",165.52,165.05,165.83,164.84,1.39M,0.29%
"Sep 04, 2017",165.04,164.98,165.15,164.89,931.55K,0.11%
"Sep 01, 2017",164.86,165.15,165.21,164.52,959.78K,-0.13%
"Aug 31, 2017",165.08,165.13,165.29,164.85,706.07K,-0.04%
"Aug 30, 2017",165.14,165.26,165.31,164.92,676.23K,-0.18%
"Aug 29, 2017",165.43,165.03,165.69,165,788.84K,0.28%
"Aug 28, 2017",164.96,164.86,164.98,164.58,298.55K,0.12%
"Aug 25, 2017",164.77,164.69,164.8,164.36,454.03K,0.01%
"Aug 24, 2017",164.75,164.87,164.9,164.66,420.39K,-0.06%
"Aug 23, 2017",164.85,164.35,164.89,164.22,615.18K,0.25%
"Aug 22, 2017",164.44,164.39,164.47,164.12,468.24K,0.00%
"Aug 21, 2017",164.44,164.09,164.57,164.05,376.49K,0.05%
"Aug 18, 2017",164.36,164.18,164.48,164,500.84K,0.25%
"Aug 17, 2017",163.95,163.98,164.33,163.71,482.66K,0.12%
"Aug 16, 2017",163.75,163.8,164.02,163.36,532.77K,-0.06%
"Aug 15, 2017",163.85,163.94,164.08,163.45,522.92K,-0.21%
"Aug 14, 2017",164.2,164.43,164.44,163.86,392.71K,-0.21%
"Aug 11, 2017",164.54,164.34,164.64,164.19,543.52K,0.26%
"Aug 10, 2017",164.11,163.78,164.3,163.64,467.22K,0.13%
"Aug 09, 2017",163.9,163.28,163.99,163.25,609.01K,0.47%
"Aug 08, 2017",163.13,163.32,163.42,163.03,339.11K,-0.10%
"Aug 07, 2017",163.3,163.09,163.38,162.84,324.00K,0.10%
"Aug 04, 2017",163.13,163.48,163.51,162.89,490.01K,-0.10%
"Aug 03, 2017",163.3,162.86,163.48,162.71,567.06K,0.27%
"Aug 02, 2017",162.86,162.89,162.97,162.63,493.84K,0.04%
"Aug 01, 2017",162.8,161.88,162.94,161.82,684.13K,0.52%
"Jul 31, 2017",161.95,162.08,162.19,161.72,512.32K,-0.02%
"Jul 28, 2017",161.98,162.19,162.38,161.37,724.19K,-0.15%
"Jul 27, 2017",162.23,162.01,162.5,161.95,572.93K,0.28%
"Jul 26, 2017",161.78,161.71,162.1,161.64,486.32K,0.11%
"Jul 25, 2017",161.6,162.47,162.56,161.56,667.12K,-0.58%
"Jul 24, 2017",162.54,162.34,162.67,162.26,370.15K,0.04%
"Jul 21, 2017",162.48,162.02,162.56,161.99,560.20K,0.34%
"Jul 20, 2017",161.93,161.83,162.14,161.55,907.88K,0.01%
"Jul 19, 2017",161.92,161.61,162.03,161.57,521.93K,0.19%
"Jul 18, 2017",161.61,161.45,161.77,161.24,577.33K,0.20%
"Jul 17, 2017",161.28,161.08,161.53,161.06,369.06K,0.09%
"Jul 14, 2017",161.14,161.35,161.75,161.06,513.70K,-0.01%
"Jul 13, 2017",161.15,161.44,161.92,161.02,785.94K,-0.17%
"Jul 12, 2017",161.42,160.97,161.44,160.83,695.46K,0.45%
"Jul 11, 2017",160.69,160.78,160.95,160.48,583.06K,-0.16%
"Jul 10, 2017",160.94,160.44,161.13,160.44,600.63K,0.28%
"Jul 07, 2017",160.49,160.54,160.73,160.31,782.71K,-0.01%
"Jul 06, 2017",160.5,161.83,161.9,160.43,1.23M,-0.88%
"Jul 05, 2017",161.93,161.85,162.12,161.54,659.03K,0.05%
"Jul 04, 2017",161.85,161.92,162.2,161.8,418.06K,0.12%
"Jul 03, 2017",161.65,161.55,162.32,161.52,598.64K,-0.14%
"Jun 30, 2017",161.87,162.05,162.6,161.65,955.62K,-0.18%
"Jun 29, 2017",162.17,163.3,163.31,162.06,1.05M,-0.78%
"Jun 28, 2017",163.45,163.05,164.04,162.78,1.22M,-0.18%
"Jun 27, 2017",163.75,165.13,165.33,163.13,1.12M,-0.84%
"Jun 26, 2017",165.14,165,165.44,164.99,582.56K,0.04%
"Jun 23, 2017",165.07,165.05,165.16,164.94,446.22K,-0.01%
"Jun 22, 2017",165.09,164.99,165.25,164.88,637.69K,0.07%
"Jun 21, 2017",164.97,165,165.29,164.79,671.53K,0.03%
"Jun 20, 2017",164.92,164.65,165.02,164.6,492.64K,0.16%
"Jun 19, 2017",164.65,164.68,164.82,164.43,475.05K,-0.05%
"Jun 16, 2017",164.73,164.54,164.76,164.13,537.34K,0.09%
"Jun 15, 2017",164.59,165.33,165.44,164.4,768.89K,-0.53%
"Jun 14, 2017",165.46,165.05,165.55,164.83,682.88K,0.32%
"Jun 13, 2017",164.93,165.09,165.13,164.72,496.43K,-0.10%
"Jun 12, 2017",165.1,164.95,165.26,164.86,474.84K,0.14%
"Jun 09, 2017",164.87,165.14,165.18,164.74,499.06K,1.42%
"Jun 08, 2017",162.56,162.71,162.81,162.46,21.37K,-0.19%
"Jun 07, 2017",162.87,162.78,163.03,162.63,353.36K,-0.03%
"Jun 06, 2017",162.92,162.6,162.99,162.55,1.48M,0.26%
"Jun 05, 2017",162.49,162.62,162.68,162.33,980.83K,-0.12%
"Jun 02, 2017",162.69,162.13,162.77,162.13,1.19M,0.25%
"Jun 01, 2017",162.28,162.19,162.32,161.95,889.49K,-0.02%
"May 31, 2017",162.32,162.42,162.45,162.07,953.50K,-0.01%
"May 30, 2017",162.33,162.29,162.43,162.06,781.45K,0.03%
"May 29, 2017",162.28,161.8,162.32,161.68,257.68K,0.30%
"May 26, 2017",161.79,161.48,161.88,161.33,638.47K,0.30%
"May 25, 2017",161.31,161.1,161.43,161.02,537.83K,0.32%
"May 24, 2017",160.8,160.8,161.13,160.68,666.48K,-0.04%
"May 23, 2017",160.87,161.09,161.32,160.59,666.18K,-0.07%
"May 22, 2017",160.99,161.22,161.47,160.79,551.07K,-0.19%
"May 19, 2017",161.3,161.46,161.55,161.17,484.83K,-0.14%
"May 18, 2017",161.53,161.25,162.02,161.1,1.01M,0.29%
"May 17, 2017",161.06,160.58,161.57,160.47,884.71K,0.36%
"May 16, 2017",160.48,160.61,160.63,160.17,700.77K,-0.02%
"May 15, 2017",160.51,160.84,160.89,160.46,553.41K,-0.23%
"May 12, 2017",160.88,160.5,160.99,160.41,598.55K,0.29%
"May 11, 2017",160.42,160.3,160.56,160,727.36K,-0.11%
"May 10, 2017",160.6,160.41,160.83,160.22,646.87K,0.19%
"May 09, 2017",160.29,160.47,160.48,160.11,681.24K,-0.11%
"May 08, 2017",160.46,160.29,160.98,160.25,723.30K,0.00%
"May 05, 2017",160.46,161,161.17,160.37,714.72K,-0.27%
"May 04, 2017",160.9,161.53,161.53,160.74,792.81K,-0.49%
"May 03, 2017",161.69,161.77,161.94,161.53,532.37K,0.00%
"May 02, 2017",161.69,161.7,161.81,161.45,480.15K,-0.06%
"Apr 28, 2017",161.78,161.94,161.98,161.26,785.33K,-0.14%
"Apr 27, 2017",162.01,161.25,162.15,161.02,774.19K,0.46%
"Apr 26, 2017",161.27,160.7,161.36,160.64,746.22K,0.18%
"Apr 25, 2017",160.98,161.32,161.47,160.65,841.15K,-0.23%
"Apr 24, 2017",161.35,161.52,161.63,160.93,985.54K,-0.85%
"Apr 21, 2017",162.74,162.91,162.94,162.49,528.50K,0.00%
"Apr 20, 2017",162.74,163.39,163.44,162.52,711.95K,-0.31%
"Apr 19, 2017",163.25,163.77,163.8,163.16,630.81K,-0.26%
"Apr 18, 2017",163.68,163.6,163.99,163.34,571.57K,0.09%
"Apr 13, 2017",163.54,163.58,163.82,163.41,490.70K,0.18%
"Apr 12, 2017",163.25,163.26,163.53,163.01,535.92K,0.02%
"Apr 11, 2017",163.21,163.28,163.39,162.87,659.84K,0.13%
"Apr 10, 2017",162.99,162.59,163.3,162.59,507.22K,0.09%
"Apr 07, 2017",162.85,162.78,163.05,162.5,595.79K,0.28%
"Apr 06, 2017",162.39,162.63,162.67,162.25,589.19K,-0.01%
"Apr 05, 2017",162.4,162.53,162.69,162.02,654.75K,-0.08%
"Apr 04, 2017",162.53,162.21,162.72,162.17,833.25K,0.27%
"Apr 03, 2017",162.09,161.4,162.18,161.34,622.57K,0.42%
"Mar 31, 2017",161.42,161.46,161.53,161.21,618.28K,-0.01%
"Mar 30, 2017",161.44,161.16,161.57,161.06,704.63K,0.18%
"Mar 29, 2017",161.15,160.24,161.24,160.18,791.62K,0.34%
"Mar 28, 2017",160.6,160.22,160.71,160.14,672.59K,0.21%
"Mar 27, 2017",160.26,160.51,161,160.23,710.64K,0.02%
"Mar 24, 2017",160.22,159.94,160.35,159.73,536.79K,0.12%
"Mar 23, 2017",160.03,160.12,160.47,159.88,745.14K,-0.11%
"Mar 22, 2017",160.2,159.72,160.33,159.65,829.61K,0.40%
"Mar 21, 2017",159.56,159.69,159.84,159.12,881.15K,-0.14%
"Mar 20, 2017",159.78,159.93,159.96,159.38,521.60K,-0.03%
"Mar 17, 2017",159.82,159.33,159.89,159.09,634.35K,0.06%
"Mar 16, 2017",159.72,160.23,160.38,159.16,797.75K,-0.23%
"Mar 15, 2017",160.09,159.55,160.45,159.42,678.36K,0.33%
"Mar 14, 2017",159.56,159.03,159.66,158.73,728.15K,0.23%
"Mar 13, 2017",159.19,159.09,159.68,158.94,603.31K,0.11%
"Mar 10, 2017",159.01,159.63,159.85,158.87,941.36K,-0.61%
"Mar 09, 2017",159.99,160.53,160.66,159.57,921.29K,-2.45%
"Mar 08, 2017",164,164.42,164.49,163.81,16.88K,-0.24%
"Mar 07, 2017",164.39,164.14,164.76,164.07,314.99K,0.18%
"Mar 06, 2017",164.09,164.14,164.54,164.05,1.26M,0.07%
"Mar 03, 2017",163.98,164.8,164.85,163.89,1.54M,-0.38%
"Mar 02, 2017",164.61,164.99,164.99,164.42,1.29M,-0.19%
"Mar 01, 2017",164.93,165.78,165.9,164.75,1.41M,-0.67%
"Feb 28, 2017",166.05,166.04,166.22,165.7,964.85K,-0.02%
"Feb 27, 2017",166.08,166.22,166.32,165.9,640.09K,-0.08%
"Feb 24, 2017",166.21,165.72,166.4,165.6,841.36K,0.34%
"Feb 23, 2017",165.64,165.1,165.8,164.84,781.98K,0.39%
"Feb 22, 2017",164.99,164.35,165.53,164.31,1.14M,0.35%
"Feb 21, 2017",164.41,164.57,164.64,164.09,692.50K,-0.10%
"Feb 20, 2017",164.58,164.28,164.68,164.18,417.81K,0.09%
"Feb 17, 2017",164.43,163.79,164.64,163.62,751.34K,0.36%
"Feb 16, 2017",163.84,163.48,163.88,163.32,754.37K,0.33%
"Feb 15, 2017",163.3,163.52,163.55,163.13,665.67K,-0.07%
"Feb 14, 2017",163.42,163.97,164.07,163.26,740.04K,-0.21%
"Feb 13, 2017",163.76,163.93,164.03,163.68,512.87K,-0.09%
"Feb 10, 2017",163.91,163.96,164.17,163.76,639.54K,-0.19%
"Feb 09, 2017",164.23,164.21,164.46,163.97,771.87K,0.01%
"Feb 08, 2017",164.22,163.53,164.41,163.44,993.92K,0.51%
"Feb 07, 2017",163.38,163.49,163.74,162.97,965.02K,0.12%
"Feb 06, 2017",163.19,162.5,163.48,162.44,936.67K,0.43%
"Feb 03, 2017",162.49,162.15,162.68,162.01,656.88K,0.07%
"Feb 02, 2017",162.37,161.94,162.56,161.63,856.77K,0.47%
"Feb 01, 2017",161.61,161.9,162.02,161.51,737.85K,-0.32%
"Jan 31, 2017",162.13,162.07,162.29,161.49,1.00M,0.04%
"Jan 30, 2017",162.07,161.93,162.22,161.35,814.24K,0.14%
"Jan 27, 2017",161.85,161.54,161.93,161.49,699.67K,0.26%
"Jan 26, 2017",161.43,161.6,161.88,161.31,875.40K,-0.20%
"Jan 25, 2017",161.76,162.44,162.49,161.52,1.05M,-0.61%
"Jan 24, 2017",162.76,163.14,163.23,162.48,723.03K,-0.23%
"Jan 23, 2017",163.13,162.77,163.38,162.45,793.17K,0.52%
"Jan 20, 2017",162.29,163.18,163.28,162.2,726.84K,-0.45%
"Jan 19, 2017",163.03,163,163.15,162.62,870.07K,-0.24%
"Jan 18, 2017",163.42,163.81,163.82,163.04,785.76K,-0.29%
"Jan 17, 2017",163.9,163.73,164.45,163.71,877.15K,0.20%
"Jan 16, 2017",163.58,163.83,163.92,163.39,455.24K,0.10%
"Jan 13, 2017",163.41,163.52,164.04,163.14,746.07K,-0.29%
"Jan 12, 2017",163.89,163.86,164.19,163.52,821.78K,0.25%
"Jan 11, 2017",163.48,163.16,163.98,163.04,906.80K,0.22%
"Jan 10, 2017",163.12,163.14,163.36,162.92,617.96K,0.10%
"Jan 09, 2017",162.95,162.7,163.33,162.47,599.72K,0.07%
"Jan 06, 2017",162.84,163.64,163.67,162.67,635.98K,-0.43%
"Jan 05, 2017",163.54,163.51,163.74,162.81,1.02M,0.21%
"Jan 04, 2017",163.19,163.46,163.62,163.1,655.36K,-0.01%
"Jan 03, 2017",163.21,164.39,164.52,162.99,833.03K,-0.77%
"Jan 02, 2017",164.47,164.07,164.94,164.07,122.96K,0.19%
"Dec 30, 2016",164.15,164.55,164.56,164.09,295.63K,-0.27%
"Dec 29, 2016",164.6,164.44,164.65,164.27,262.95K,0.34%
"Dec 28, 2016",164.05,164.18,164.33,163.89,230.21K,-0.06%
"Dec 27, 2016",164.15,163.55,164.18,163.55,148.15K,0.30%
"Dec 23, 2016",163.66,163.23,163.79,163.17,167.04K,0.30%
"Dec 22, 2016",163.17,163.33,163.45,162.88,316.79K,-0.07%
"Dec 21, 2016",163.28,163.13,163.36,163.01,335.95K,0.15%
"Dec 20, 2016",163.04,163.2,163.29,162.84,420.58K,-0.07%
"Dec 19, 2016",163.15,162.12,163.52,162.04,506.86K,0.59%
"Dec 16, 2016",162.19,161.91,162.58,161.82,539.51K,0.38%
"Dec 15, 2016",161.58,161.8,162.03,161.19,765.36K,-0.54%
"Dec 14, 2016",162.46,161.94,162.62,161.69,644.08K,0.46%
"Dec 13, 2016",161.71,161.37,161.95,161.08,637.78K,0.41%
"Dec 12, 2016",161.05,161.38,161.4,160.8,675.07K,-0.50%
"Dec 09, 2016",161.86,161.1,162.29,161,835.10K,1.07%
"Dec 08, 2016",160.15,160.32,160.47,159.99,14.32K,-0.11%
"Dec 07, 2016",160.32,159.74,160.51,159.7,320.39K,0.17%
"Dec 06, 2016",160.05,160.49,160.73,159.82,1.33M,-0.25%
"Dec 05, 2016",160.45,161.45,161.45,159.86,1.47M,-0.34%
"Dec 02, 2016",161,159.96,161.13,159.81,1.08M,0.46%
"Dec 01, 2016",160.26,160.77,160.97,159.54,1.33M,-0.50%
"Nov 30, 2016",161.06,161.87,162.01,160.8,1.17M,-0.27%
"Nov 29, 2016",161.5,161.98,162.01,161.33,916.09K,-0.32%
"Nov 28, 2016",162.02,161.73,162.08,161.48,698.97K,0.41%
"Nov 25, 2016",161.36,161.09,161.59,161.03,612.70K,0.22%
"Nov 24, 2016",161.01,161.09,161.4,160.88,430.57K,0.16%
"Nov 23, 2016",160.76,161.31,161.72,160.31,1.26M,-0.40%
"Nov 22, 2016",161.4,160.75,161.58,160.7,741.26K,0.38%
"Nov 21, 2016",160.79,160.95,160.97,160.5,521.87K,0.04%
"Nov 18, 2016",160.73,160.16,161.09,159.98,889.64K,-0.02%
"Nov 17, 2016",160.77,160.58,160.96,160.35,797.00K,0.28%
"Nov 16, 2016",160.32,160.32,160.59,159.82,781.33K,-0.06%
"Nov 15, 2016",160.41,160.21,160.63,160.15,882.93K,0.32%
"Nov 14, 2016",159.9,159.72,160.38,159.14,1.16M,-0.23%
"Nov 11, 2016",160.27,160.62,160.62,159.77,756.36K,-0.23%
"Nov 10, 2016",160.64,161.22,161.54,160.08,1.39M,-0.85%
"Nov 09, 2016",162.01,162.66,163.19,160.89,1.20M,0.06%
"Nov 08, 2016",161.92,162.24,162.45,161.69,564.41K,-0.23%
"Nov 07, 2016",162.29,162,162.37,161.94,455.19K,-0.13%
"Nov 04, 2016",162.5,162.1,162.62,162.1,596.88K,0.25%
"Nov 03, 2016",162.1,162.57,162.7,161.93,792.86K,-0.29%
"Nov 02, 2016",162.57,162.31,162.78,162.18,837.66K,0.45%
"Nov 01, 2016",161.84,161.94,162.36,161.53,751.51K,-0.20%
"Oct 31, 2016",162.17,162.08,162.32,161.95,666.43K,0.06%
"Oct 28, 2016",162.08,161.85,162.28,161.37,908.46K,0.07%
"Oct 27, 2016",161.97,163.02,163.19,161.72,1.17M,-0.66%
"Oct 26, 2016",163.04,163.9,164.06,162.89,995.46K,-0.60%
"Oct 25, 2016",164.02,163.88,164.16,163.71,658.47K,0.04%
"Oct 24, 2016",163.96,164.4,164.54,163.86,607.31K,-0.16%
"Oct 21, 2016",164.22,164.28,164.34,164.04,555.70K,-0.04%
"Oct 20, 2016",164.29,163.68,164.33,163.24,840.42K,0.29%
"Oct 19, 2016",163.82,163.74,164.04,163.71,599.57K,0.05%
"Oct 18, 2016",163.74,163.42,163.81,163.3,597.52K,0.17%
"Oct 17, 2016",163.47,163.31,163.57,162.81,685.57K,0.01%
"Oct 14, 2016",163.46,163.6,163.69,163.2,619.88K,-0.18%
"Oct 13, 2016",163.76,163.7,163.96,163.47,667.70K,0.28%
"Oct 12, 2016",163.3,163.58,163.82,163.15,587.64K,-0.26%
"Oct 11, 2016",163.72,163.52,163.92,163.4,777.31K,0.18%
"Oct 10, 2016",163.42,164.05,164.18,163.31,584.65K,-0.30%
"Oct 07, 2016",163.91,164.25,164.3,163.72,860.60K,-0.16%
"Oct 06, 2016",164.18,164.38,164.87,164.04,1.07M,-0.03%
"Oct 05, 2016",164.23,164.84,165.03,164.14,1.02M,-0.65%
"Oct 04, 2016",165.3,165.41,165.68,164.68,832.83K,-0.06%
"Oct 03, 2016",165.4,165.69,165.85,165.3,352.83K,-0.18%
"Sep 30, 2016",165.7,166.09,166.36,165.54,899.08K,-0.02%
"Sep 29, 2016",165.74,165.72,166.08,165.59,587.02K,-0.25%
"Sep 28, 2016",166.15,165.97,166.19,165.75,702.97K,0.10%
"Sep 27, 2016",165.98,165.5,166.27,165.46,764.44K,0.29%
"Sep 26, 2016",165.5,165.14,165.75,165.08,536.17K,0.28%
"Sep 23, 2016",165.03,165.08,165.28,164.98,484.48K,-0.11%
"Sep 22, 2016",165.22,164.32,165.32,164.32,775.79K,0.84%
"Sep 21, 2016",163.84,163.96,164.37,163.8,583.28K,-0.21%
"Sep 20, 2016",164.18,163.65,164.29,163.65,547.87K,0.26%
"Sep 19, 2016",163.75,163.86,164.11,163.63,469.63K,-0.13%
"Sep 16, 2016",163.96,163.72,164.29,163.57,609.32K,0.29%
"Sep 15, 2016",163.48,163.44,163.78,163.04,699.46K,-0.03%
"Sep 14, 2016",163.53,162.93,163.7,162.79,716.08K,0.15%
"Sep 13, 2016",163.29,163.7,163.93,162.56,757.03K,-0.04%
"Sep 12, 2016",163.35,163.5,163.69,163.04,833.46K,-0.18%
"Sep 09, 2016",163.65,164.6,164.62,163.53,898.03K,-2.67%
"Sep 08, 2016",168.14,168.31,168.37,168.12,28.16K,-0.11%
"Sep 07, 2016",168.32,168.12,168.42,168.06,272.18K,0.15%
"Sep 06, 2016",168.06,167.29,168.21,167.15,1.36M,0.48%
"Sep 05, 2016",167.26,167.22,167.44,167.13,962.97K,0.18%
"Sep 02, 2016",166.96,167.34,167.7,166.92,906.66K,-0.25%
"Sep 01, 2016",167.38,167.26,167.48,166.95,928.29K,0.00%
"Aug 31, 2016",167.38,167.74,167.76,167.25,579.31K,-0.21%
"Aug 30, 2016",167.73,167.6,167.86,167.37,530.08K,0.10%
"Aug 29, 2016",167.57,166.96,167.75,166.55,351.01K,-0.08%
"Aug 26, 2016",167.7,167.49,167.76,166.87,478.78K,0.14%
"Aug 25, 2016",167.47,167.6,167.64,167.12,455.93K,-0.05%
"Aug 24, 2016",167.56,167.67,167.73,167.44,401.92K,-0.07%
"Aug 23, 2016",167.67,167.5,167.84,167.37,476.58K,0.10%
"Aug 22, 2016",167.5,166.9,167.65,166.85,432.49K,0.32%
"Aug 19, 2016",166.97,167.46,167.59,166.76,414.31K,-0.29%
"Aug 18, 2016",167.46,167.24,167.68,167.16,400.11K,0.31%
"Aug 17, 2016",166.95,166.82,167.31,166.65,458.74K,0.15%
"Aug 16, 2016",166.7,167.4,167.61,166.66,556.50K,-0.32%
"Aug 15, 2016",167.24,167.65,167.86,167.17,337.20K,-0.32%
"Aug 12, 2016",167.78,167.52,167.97,167.4,374.59K,0.07%
"Aug 11, 2016",167.66,167.87,168.02,167.31,381.89K,-0.11%
