Date,Price,Open,High,Low,Change%
"Sep 02, 2014",8.519,8.519,8.519,8.519,-0.36%
"Sep 01, 2014",8.55,8.55,8.55,8.55,-0.18%
"Aug 31, 2014",8.565,8.565,8.565,8.565,0.07%
"Aug 28, 2014",8.559,8.559,8.559,8.559,0.04%
"Aug 27, 2014",8.556,8.556,8.556,8.556,0.02%
"Aug 26, 2014",8.554,8.554,8.554,8.554,-0.02%
"Aug 25, 2014",8.556,8.556,8.556,8.556,0.47%
"Aug 22, 2014",8.516,8.516,8.516,8.516,0.05%
"Aug 21, 2014",8.512,8.512,8.512,8.512,0.39%
"Aug 20, 2014",8.479,8.479,8.479,8.479,-0.62%
"Aug 19, 2014",8.532,8.532,8.532,8.532,-2.08%
"Aug 14, 2014",8.713,8.713,8.713,8.713,-0.58%
"Aug 13, 2014",8.764,8.764,8.764,8.764,-0.92%
"Aug 12, 2014",8.845,8.845,8.845,8.845,0.32%
"Aug 11, 2014",8.817,8.817,8.817,8.817,-0.43%
"Aug 10, 2014",8.855,8.855,8.855,8.855,0.03%
"Aug 08, 2014",8.852,8.852,8.852,8.852,0.00%
"Aug 07, 2014",8.852,8.852,8.852,8.852,-0.15%
"Aug 06, 2014",8.865,8.865,8.865,8.865,0.35%
"Aug 05, 2014",8.834,8.834,8.834,8.834,1.18%
"Aug 04, 2014",8.731,8.731,8.731,8.731,-0.27%
"Aug 02, 2014",8.755,8.755,8.755,8.755,0.00%
"Aug 01, 2014",8.755,8.755,8.755,8.755,0.42%
"Jul 31, 2014",8.718,8.718,8.718,8.718,-0.11%
"Jul 30, 2014",8.728,8.728,8.728,8.728,0.24%
"Jul 28, 2014",8.707,8.707,8.707,8.707,0.42%
"Jul 27, 2014",8.671,8.671,8.671,8.671,0.00%
"Jul 25, 2014",8.671,8.671,8.671,8.671,0.27%
"Jul 24, 2014",8.648,8.648,8.648,8.648,-0.14%
"Jul 23, 2014",8.66,8.66,8.66,8.66,-0.35%
"Jul 22, 2014",8.69,8.69,8.69,8.69,-0.02%
"Jul 21, 2014",8.692,8.692,8.692,8.692,-0.90%
"Jul 20, 2014",8.771,8.771,8.771,8.771,0.02%
"Jul 18, 2014",8.769,8.769,8.769,8.769,0.38%
"Jul 17, 2014",8.736,8.736,8.736,8.736,0.14%
"Jul 16, 2014",8.724,8.724,8.724,8.724,-0.13%
"Jul 15, 2014",8.735,8.735,8.735,8.735,-0.52%
"Jul 14, 2014",8.781,8.781,8.781,8.781,0.11%
"Jul 12, 2014",8.771,8.771,8.771,8.771,0.05%
"Jul 11, 2014",8.767,8.767,8.767,8.767,0.02%
"Jul 10, 2014",8.765,8.765,8.765,8.765,0.44%
"Jul 09, 2014",8.727,8.727,8.727,8.727,0.00%
"Jul 08, 2014",8.727,8.727,8.727,8.727,0.36%
"Jul 07, 2014",8.696,8.696,8.696,8.696,0.38%
"Jul 04, 2014",8.663,8.663,8.663,8.663,0.07%
"Jul 03, 2014",8.657,8.657,8.657,8.657,0.00%
"Jul 02, 2014",8.657,8.657,8.657,8.657,-0.92%
"Jul 01, 2014",8.737,8.737,8.737,8.737,-0.08%
"Jun 30, 2014",8.744,8.744,8.744,8.744,-0.03%
"Jun 27, 2014",8.747,8.747,8.747,8.747,0.18%
"Jun 26, 2014",8.731,8.731,8.731,8.731,0.33%
"Jun 25, 2014",8.702,8.702,8.702,8.702,-0.17%
"Jun 24, 2014",8.717,8.717,8.717,8.717,-0.64%
"Jun 23, 2014",8.773,8.773,8.773,8.773,0.56%
"Jun 20, 2014",8.724,8.724,8.724,8.724,0.41%
"Jun 19, 2014",8.688,8.688,8.688,8.688,0.20%
"Jun 18, 2014",8.671,8.671,8.671,8.671,0.85%
"Jun 17, 2014",8.598,8.598,8.598,8.598,-0.59%
"Jun 16, 2014",8.649,8.649,8.649,8.649,0.63%
"Jun 13, 2014",8.595,8.595,8.595,8.595,0.56%
"Jun 12, 2014",8.547,8.547,8.547,8.547,0.14%
"Jun 11, 2014",8.535,8.535,8.535,8.535,-0.30%
"Jun 10, 2014",8.561,8.561,8.561,8.561,0.15%
"Jun 09, 2014",8.548,8.548,8.548,8.548,0.42%
"Jun 06, 2014",8.512,8.512,8.512,8.512,-0.16%
"Jun 05, 2014",8.526,8.526,8.526,8.526,-0.71%
"Jun 04, 2014",8.587,8.587,8.587,8.587,-0.13%
"Jun 03, 2014",8.598,8.598,8.598,8.598,-0.72%
"Jun 02, 2014",8.66,8.66,8.66,8.66,0.17%
"May 30, 2014",8.645,8.645,8.645,8.645,-0.30%
"May 29, 2014",8.671,8.671,8.671,8.671,-0.37%
"May 28, 2014",8.703,8.703,8.703,8.703,0.35%
"May 27, 2014",8.673,8.673,8.673,8.673,-0.02%
"May 26, 2014",8.675,8.675,8.675,8.675,0.44%
"May 25, 2014",8.637,8.637,8.637,8.637,0.00%
"May 23, 2014",8.637,8.637,8.637,8.637,-0.85%
"May 22, 2014",8.711,8.711,8.711,8.711,-0.65%
"May 21, 2014",8.768,8.768,8.768,8.768,-0.98%
"May 20, 2014",8.855,8.855,8.855,8.855,-0.09%
"May 19, 2014",8.863,8.863,8.863,8.863,0.33%
"May 16, 2014",8.834,8.834,8.834,8.834,0.60%
"May 15, 2014",8.781,8.781,8.781,8.781,-0.03%
"May 13, 2014",8.784,8.784,8.784,8.784,0.65%
"May 12, 2014",8.727,8.727,8.727,8.727,-0.22%
"May 09, 2014",8.746,8.746,8.746,8.746,-0.14%
"May 08, 2014",8.758,8.758,8.758,8.758,-0.50%
"May 07, 2014",8.802,8.802,8.802,8.802,0.27%
"May 06, 2014",8.778,8.778,8.778,8.778,0.49%
"May 05, 2014",8.735,8.735,8.735,8.735,-0.83%
"May 02, 2014",8.808,8.808,8.808,8.808,-0.23%
"Apr 30, 2014",8.828,8.828,8.828,8.828,0.00%
"Apr 29, 2014",8.828,8.828,8.828,8.828,-0.28%
"Apr 28, 2014",8.853,8.853,8.853,8.853,-0.34%
"Apr 25, 2014",8.883,8.883,8.883,8.883,0.36%
"Apr 23, 2014",8.851,8.851,8.851,8.851,-0.03%
"Apr 22, 2014",8.854,8.854,8.854,8.854,-0.09%
"Apr 21, 2014",8.862,8.862,8.862,8.862,0.14%
"Apr 17, 2014",8.85,8.85,8.85,8.85,-1.27%
"Apr 16, 2014",8.964,8.964,8.964,8.964,0.12%
"Apr 15, 2014",8.953,8.953,8.953,8.953,0.13%
"Apr 11, 2014",8.941,8.941,8.941,8.941,-0.68%
"Apr 10, 2014",9.002,9.002,9.002,9.002,-0.33%
"Apr 09, 2014",9.032,9.032,9.032,9.032,-0.76%
"Apr 07, 2014",9.101,9.101,9.101,9.101,0.40%
"Apr 04, 2014",9.065,9.065,9.065,9.065,0.63%
"Apr 03, 2014",9.008,9.008,9.008,9.008,0.51%
"Apr 02, 2014",8.962,8.962,8.962,8.962,1.73%
"Apr 01, 2014",8.81,8.81,8.81,8.81,0.07%
"Mar 28, 2014",8.804,8.804,8.804,8.804,-0.14%
"Mar 27, 2014",8.816,8.816,8.816,8.816,0.38%
"Mar 26, 2014",8.783,8.783,8.783,8.783,-0.06%
"Mar 25, 2014",8.788,8.788,8.788,8.788,0.06%
"Mar 24, 2014",8.783,8.783,8.783,8.783,-0.14%
"Mar 21, 2014",8.795,8.795,8.795,8.795,-0.27%
"Mar 20, 2014",8.819,8.819,8.819,8.819,0.48%
"Mar 19, 2014",8.777,8.777,8.777,8.777,-0.26%
"Mar 18, 2014",8.8,8.8,8.8,8.8,0.10%
"Mar 14, 2014",8.791,8.791,8.791,8.791,0.64%
"Mar 13, 2014",8.735,8.735,8.735,8.735,0.23%
"Mar 12, 2014",8.715,8.715,8.715,8.715,-0.21%
"Mar 11, 2014",8.733,8.733,8.733,8.733,-0.22%
"Mar 10, 2014",8.752,8.752,8.752,8.752,-0.68%
"Mar 09, 2014",8.812,8.812,8.812,8.812,0.01%
"Mar 07, 2014",8.811,8.811,8.811,8.811,0.22%
"Mar 06, 2014",8.792,8.792,8.792,8.792,-0.57%
"Mar 05, 2014",8.842,8.842,8.842,8.842,0.07%
"Mar 04, 2014",8.836,8.836,8.836,8.836,-0.76%
"Mar 03, 2014",8.904,8.904,8.904,8.904,0.47%
"Feb 28, 2014",8.862,8.862,8.862,8.862,-0.59%
"Feb 26, 2014",8.915,8.915,8.915,8.915,0.45%
"Feb 25, 2014",8.875,8.875,8.875,8.875,-0.11%
"Feb 24, 2014",8.885,8.885,8.885,8.885,1.02%
"Feb 21, 2014",8.795,8.795,8.795,8.795,0.08%
"Feb 20, 2014",8.788,8.788,8.788,8.788,0.23%
"Feb 18, 2014",8.768,8.768,8.768,8.768,-0.42%
"Feb 17, 2014",8.805,8.805,8.805,8.805,-0.03%
"Feb 14, 2014",8.808,8.808,8.808,8.808,-0.64%
"Feb 13, 2014",8.865,8.865,8.865,8.865,0.61%
"Feb 12, 2014",8.811,8.811,8.811,8.811,0.81%
"Feb 11, 2014",8.74,8.74,8.74,8.74,0.58%
"Feb 10, 2014",8.69,8.69,8.69,8.69,-0.53%
"Feb 07, 2014",8.736,8.736,8.736,8.736,0.22%
"Feb 06, 2014",8.717,8.717,8.717,8.717,0.11%
"Feb 05, 2014",8.707,8.707,8.707,8.707,0.32%
"Feb 04, 2014",8.679,8.679,8.679,8.679,-0.63%
"Feb 03, 2014",8.734,8.734,8.734,8.734,-0.41%
"Jan 31, 2014",8.77,8.77,8.77,8.77,-0.57%
"Jan 30, 2014",8.82,8.82,8.82,8.82,0.52%
"Jan 29, 2014",8.774,8.774,8.774,8.774,0.30%
"Jan 28, 2014",8.748,8.748,8.748,8.748,-0.19%
"Jan 27, 2014",8.765,8.765,8.765,8.765,0.31%
"Jan 24, 2014",8.738,8.738,8.738,8.738,0.84%
"Jan 23, 2014",8.665,8.665,8.665,8.665,0.66%
"Jan 22, 2014",8.608,8.608,8.608,8.608,0.64%
"Jan 21, 2014",8.553,8.553,8.553,8.553,0.42%
"Jan 20, 2014",8.517,8.517,8.517,8.517,-1.28%
"Jan 17, 2014",8.627,8.627,8.627,8.627,0.14%
"Jan 16, 2014",8.615,8.615,8.615,8.615,-0.28%
"Jan 15, 2014",8.639,8.639,8.639,8.639,-0.83%
"Jan 13, 2014",8.711,8.711,8.711,8.711,-0.54%
"Jan 10, 2014",8.758,8.758,8.758,8.758,-0.36%
"Jan 09, 2014",8.79,8.79,8.79,8.79,-0.12%
"Jan 08, 2014",8.801,8.801,8.801,8.801,0.14%
"Jan 07, 2014",8.789,8.789,8.789,8.789,0.07%
"Jan 06, 2014",8.783,8.783,8.783,8.783,-0.58%
"Jan 03, 2014",8.834,8.834,8.834,8.834,-0.07%
"Jan 02, 2014",8.84,8.84,8.84,8.84,-0.05%
"Jan 01, 2014",8.844,8.844,8.844,8.844,0.27%
"Dec 31, 2013",8.82,8.82,8.82,8.82,-0.43%
"Dec 30, 2013",8.858,8.858,8.858,8.858,-1.13%
"Dec 27, 2013",8.959,8.959,8.959,8.959,0.79%
"Dec 26, 2013",8.889,8.889,8.889,8.889,0.23%
"Dec 25, 2013",8.869,8.869,8.869,8.869,0.03%
"Dec 24, 2013",8.866,8.866,8.866,8.866,0.56%
"Dec 23, 2013",8.817,8.817,8.817,8.817,0.23%
"Dec 20, 2013",8.797,8.797,8.797,8.797,0.62%
"Dec 19, 2013",8.743,8.743,8.743,8.743,-0.47%
"Dec 18, 2013",8.784,8.784,8.784,8.784,-1.47%
"Dec 17, 2013",8.915,8.915,8.915,8.915,0.56%
"Dec 16, 2013",8.865,8.865,8.865,8.865,-0.52%
"Dec 13, 2013",8.911,8.911,8.911,8.911,0.69%
"Dec 12, 2013",8.85,8.85,8.85,8.85,0.27%
"Dec 11, 2013",8.826,8.826,8.826,8.826,-0.10%
"Dec 10, 2013",8.835,8.835,8.835,8.835,-0.77%
"Dec 09, 2013",8.904,8.904,8.904,8.904,-2.85%
"Dec 06, 2013",9.165,9.165,9.165,9.165,0.63%
"Dec 05, 2013",9.108,9.108,9.108,9.108,0.20%
"Dec 04, 2013",9.09,9.09,9.09,9.09,0.23%
"Dec 03, 2013",9.069,9.069,9.069,9.069,0.23%
"Dec 02, 2013",9.048,9.048,9.048,9.048,0.04%
"Nov 29, 2013",9.044,9.044,9.044,9.044,0.33%
"Nov 28, 2013",9.014,9.014,9.014,9.014,0.20%
"Nov 27, 2013",8.996,8.996,8.996,8.996,-0.51%
"Nov 26, 2013",9.042,9.042,9.042,9.042,-0.50%
"Nov 25, 2013",9.087,9.087,9.087,9.087,-0.13%
"Nov 22, 2013",9.099,9.099,9.099,9.099,0.24%
"Nov 21, 2013",9.077,9.077,9.077,9.077,0.46%
"Nov 20, 2013",9.035,9.035,9.035,9.035,0.29%
"Nov 19, 2013",9.009,9.009,9.009,9.009,0.10%
"Nov 18, 2013",9,9,9,9,-0.27%
"Nov 17, 2013",9.024,9.024,9.024,9.024,0.00%
"Nov 15, 2013",9.024,9.024,9.024,9.024,0.00%
"Nov 14, 2013",9.024,9.024,9.024,9.024,1.19%
"Nov 13, 2013",8.918,8.918,8.918,8.918,-1.49%
"Nov 12, 2013",9.053,9.053,9.053,9.053,1.11%
"Nov 11, 2013",8.954,8.954,8.954,8.954,-0.40%
"Nov 08, 2013",8.99,8.99,8.99,8.99,1.59%
"Nov 07, 2013",8.849,8.849,8.849,8.849,0.33%
"Nov 06, 2013",8.82,8.82,8.82,8.82,0.95%
"Nov 05, 2013",8.737,8.737,8.737,8.737,0.37%
"Nov 04, 2013",8.705,8.705,8.705,8.705,0.00%
"Nov 03, 2013",8.705,8.705,8.705,8.705,0.06%
"Nov 01, 2013",8.7,8.7,8.7,8.7,0.87%
"Oct 31, 2013",8.625,8.625,8.625,8.625,0.61%
"Oct 30, 2013",8.573,8.573,8.573,8.573,0.45%
"Oct 29, 2013",8.535,8.535,8.535,8.535,-1.40%
"Oct 28, 2013",8.656,8.656,8.656,8.656,0.90%
"Oct 27, 2013",8.579,8.579,8.579,8.579,0.00%
"Oct 25, 2013",8.579,8.579,8.579,8.579,-0.05%
"Oct 24, 2013",8.583,8.583,8.583,8.583,-0.56%
"Oct 23, 2013",8.631,8.631,8.631,8.631,0.29%
"Oct 22, 2013",8.606,8.606,8.606,8.606,0.02%
"Oct 21, 2013",8.604,8.604,8.604,8.604,0.61%
"Oct 18, 2013",8.552,8.552,8.552,8.552,-0.58%
"Oct 17, 2013",8.602,8.602,8.602,8.602,-0.70%
"Oct 16, 2013",8.663,8.663,8.663,8.663,0.03%
"Oct 15, 2013",8.66,8.66,8.66,8.66,0.99%
"Oct 14, 2013",8.575,8.575,8.575,8.575,1.01%
"Oct 11, 2013",8.489,8.489,8.489,8.489,0.81%
"Oct 10, 2013",8.421,8.421,8.421,8.421,-0.40%
"Oct 09, 2013",8.455,8.455,8.455,8.455,-0.48%
"Oct 08, 2013",8.496,8.496,8.496,8.496,-2.15%
"Oct 07, 2013",8.683,8.683,8.683,8.683,0.81%
"Oct 04, 2013",8.613,8.613,8.613,8.613,-0.25%
"Oct 03, 2013",8.635,8.635,8.635,8.635,-1.14%
"Oct 02, 2013",8.735,8.735,8.735,8.735,0.08%
"Oct 01, 2013",8.728,8.728,8.728,8.728,-0.43%
"Sep 30, 2013",8.766,8.766,8.766,8.766,0.64%
"Sep 29, 2013",8.71,8.71,8.71,8.71,0.00%
"Sep 27, 2013",8.71,8.71,8.71,8.71,-0.09%
"Sep 26, 2013",8.718,8.718,8.718,8.718,-0.77%
"Sep 25, 2013",8.786,8.786,8.786,8.786,-0.60%
"Sep 24, 2013",8.839,8.839,8.839,8.839,-0.14%
"Sep 23, 2013",8.851,8.851,8.851,8.851,3.21%
"Sep 22, 2013",8.576,8.576,8.576,8.576,-0.02%
"Sep 20, 2013",8.578,8.578,8.578,8.578,4.70%
"Sep 19, 2013",8.193,8.193,8.193,8.193,-2.14%
"Sep 18, 2013",8.372,8.372,8.372,8.372,-0.78%
"Sep 17, 2013",8.438,8.438,8.438,8.438,0.11%
"Sep 16, 2013",8.429,8.429,8.429,8.429,-0.74%
"Sep 15, 2013",8.492,8.492,8.492,8.492,0.06%
"Sep 13, 2013",8.487,8.487,8.487,8.487,-0.15%
"Sep 12, 2013",8.5,8.5,8.5,8.5,0.43%
"Sep 11, 2013",8.464,8.464,8.464,8.464,-0.11%
"Sep 10, 2013",8.473,8.473,8.473,8.473,-1.83%
"Sep 09, 2013",8.631,8.631,8.631,8.631,0.00%
"Sep 08, 2013",8.631,8.631,8.631,8.631,0.00%
"Sep 07, 2013",8.631,8.631,8.631,8.631,0.00%
"Sep 06, 2013",8.631,8.631,8.631,8.631,2.53%
"Sep 05, 2013",8.418,8.418,8.418,8.418,0.38%
"Sep 04, 2013",8.386,8.386,8.386,8.386,-2.26%
"Sep 03, 2013",8.58,8.58,8.58,8.58,1.38%
"Sep 02, 2013",8.463,8.463,8.463,8.463,-1.62%
"Sep 01, 2013",8.602,8.602,8.602,8.602,0.07%
"Aug 30, 2013",8.596,8.596,8.596,8.596,-1.97%
"Aug 29, 2013",8.769,8.769,8.769,8.769,-2.14%
"Aug 28, 2013",8.961,8.961,8.961,8.961,2.00%
"Aug 27, 2013",8.785,8.785,8.785,8.785,5.35%
"Aug 26, 2013",8.339,8.339,8.339,8.339,0.91%
"Aug 23, 2013",8.264,8.264,8.264,8.264,0.36%
"Aug 22, 2013",8.234,8.234,8.234,8.234,-2.07%
"Aug 21, 2013",8.408,8.408,8.408,8.408,-5.56%
"Aug 20, 2013",8.903,8.903,8.903,8.903,-3.52%
"Aug 19, 2013",9.228,9.228,9.228,9.228,3.87%
"Aug 16, 2013",8.884,8.884,8.884,8.884,4.49%
"Aug 15, 2013",8.502,8.502,8.502,8.502,0.04%
"Aug 14, 2013",8.499,8.499,8.499,8.499,1.20%
"Aug 13, 2013",8.398,8.398,8.398,8.398,1.22%
"Aug 12, 2013",8.297,8.297,8.297,8.297,2.10%
"Aug 11, 2013",8.126,8.126,8.126,8.126,0.00%
"Aug 10, 2013",8.126,8.126,8.126,8.126,0.00%
"Aug 09, 2013",8.126,8.126,8.126,8.126,0.01%
"Aug 08, 2013",8.125,8.125,8.125,8.125,-0.16%
"Aug 07, 2013",8.138,8.138,8.138,8.138,-0.73%
"Aug 06, 2013",8.198,8.198,8.198,8.198,-0.04%
"Aug 05, 2013",8.201,8.201,8.201,8.201,-0.99%
"Aug 02, 2013",8.283,8.283,8.283,8.283,2.70%
"Aug 01, 2013",8.065,8.065,8.065,8.065,-1.31%
"Jul 31, 2013",8.172,8.172,8.172,8.172,-1.01%
"Jul 30, 2013",8.255,8.255,8.255,8.255,1.55%
"Jul 29, 2013",8.129,8.129,8.129,8.129,-0.40%
"Jul 26, 2013",8.162,8.162,8.162,8.162,-0.38%
"Jul 25, 2013",8.193,8.193,8.193,8.193,-2.74%
"Jul 24, 2013",8.424,8.424,8.424,8.424,3.05%
"Jul 23, 2013",8.175,8.175,8.175,8.175,1.09%
"Jul 22, 2013",8.087,8.087,8.087,8.087,1.86%
"Jul 19, 2013",7.939,7.939,7.939,7.939,-0.60%
"Jul 18, 2013",7.987,7.987,7.987,7.987,-0.81%
"Jul 17, 2013",8.052,8.052,8.052,8.052,-0.20%
"Jul 16, 2013",8.068,8.068,8.068,8.068,6.86%
"Jul 15, 2013",7.55,7.55,7.55,7.55,0.20%
"Jul 12, 2013",7.535,7.535,7.535,7.535,0.87%
"Jul 11, 2013",7.47,7.47,7.47,7.47,-0.69%
"Jul 10, 2013",7.522,7.522,7.522,7.522,-0.34%
"Jul 09, 2013",7.548,7.548,7.548,7.548,-0.32%
"Jul 08, 2013",7.572,7.572,7.572,7.572,1.00%
"Jul 05, 2013",7.497,7.497,7.497,7.497,1.05%
"Jul 04, 2013",7.419,7.419,7.419,7.419,-1.11%
"Jul 03, 2013",7.502,7.502,7.502,7.502,0.51%
"Jul 02, 2013",7.464,7.464,7.464,7.464,0.12%
"Jul 01, 2013",7.455,7.455,7.455,7.455,0.22%
"Jun 28, 2013",7.439,7.439,7.439,7.439,-1.56%
"Jun 27, 2013",7.557,7.557,7.557,7.557,-0.29%
"Jun 26, 2013",7.579,7.579,7.579,7.579,1.09%
"Jun 25, 2013",7.497,7.497,7.497,7.497,-0.28%
"Jun 24, 2013",7.518,7.518,7.518,7.518,1.10%
"Jun 23, 2013",7.436,7.436,7.436,7.436,0.04%
"Jun 21, 2013",7.433,7.433,7.433,7.433,0.54%
"Jun 20, 2013",7.393,7.393,7.393,7.393,1.79%
"Jun 19, 2013",7.263,7.263,7.263,7.263,-0.22%
"Jun 18, 2013",7.279,7.279,7.279,7.279,0.33%
"Jun 17, 2013",7.255,7.255,7.255,7.255,-0.85%
"Jun 16, 2013",7.317,7.317,7.317,7.317,0.04%
"Jun 14, 2013",7.314,7.314,7.314,7.314,-0.23%
"Jun 13, 2013",7.331,7.331,7.331,7.331,0.55%
"Jun 12, 2013",7.291,7.291,7.291,7.291,-0.15%
"Jun 11, 2013",7.302,7.302,7.302,7.302,0.33%
"Jun 10, 2013",7.278,7.278,7.278,7.278,0.50%
"Jun 08, 2013",7.242,7.242,7.242,7.242,0.00%
"Jun 07, 2013",7.242,7.242,7.242,7.242,0.42%
"Jun 06, 2013",7.212,7.212,7.212,7.212,0.06%
"Jun 05, 2013",7.208,7.208,7.208,7.208,0.22%
"Jun 04, 2013",7.192,7.192,7.192,7.192,-0.72%
"Jun 03, 2013",7.244,7.244,7.244,7.244,-2.67%
"May 31, 2013",7.443,7.443,7.443,7.443,0.03%
"May 30, 2013",7.441,7.441,7.441,7.441,0.69%
"May 29, 2013",7.39,7.39,7.39,7.39,0.46%
"May 28, 2013",7.356,7.356,7.356,7.356,0.29%
"May 27, 2013",7.335,7.335,7.335,7.335,-0.08%
"May 25, 2013",7.341,7.341,7.341,7.341,0.00%
"May 24, 2013",7.341,7.341,7.341,7.341,-0.56%
"May 23, 2013",7.382,7.382,7.382,7.382,0.23%
"May 22, 2013",7.365,7.365,7.365,7.365,0.19%
"May 21, 2013",7.351,7.351,7.351,7.351,0.18%
"May 20, 2013",7.338,7.338,7.338,7.338,-0.89%
"May 17, 2013",7.404,7.404,7.404,7.404,0.18%
"May 16, 2013",7.391,7.391,7.391,7.391,-0.89%
"May 15, 2013",7.457,7.457,7.457,7.457,-0.20%
"May 14, 2013",7.472,7.472,7.472,7.472,-1.49%
"May 13, 2013",7.585,7.585,7.585,7.585,-0.01%
"May 10, 2013",7.586,7.586,7.586,7.586,-0.25%
"May 09, 2013",7.605,7.605,7.605,7.605,-1.16%
"May 08, 2013",7.694,7.694,7.694,7.694,-0.63%
"May 07, 2013",7.743,7.743,7.743,7.743,-0.08%
"May 06, 2013",7.749,7.749,7.749,7.749,0.18%
"May 03, 2013",7.735,7.735,7.735,7.735,0.16%
"May 02, 2013",7.723,7.723,7.723,7.723,-0.10%
"May 01, 2013",7.731,7.731,7.731,7.731,0.00%
"Apr 30, 2013",7.731,7.731,7.731,7.731,-0.40%
"Apr 29, 2013",7.762,7.762,7.762,7.762,0.25%
"Apr 26, 2013",7.743,7.743,7.743,7.743,-0.39%
"Apr 25, 2013",7.773,7.773,7.773,7.773,0.44%
"Apr 24, 2013",7.739,7.739,7.739,7.739,0.06%
"Apr 23, 2013",7.734,7.734,7.734,7.734,-0.25%
"Apr 22, 2013",7.753,7.753,7.753,7.753,-0.37%
"Apr 19, 2013",7.782,7.782,7.782,7.782,0.06%
"Apr 18, 2013",7.777,7.777,7.777,7.777,-0.33%
"Apr 17, 2013",7.803,7.803,7.803,7.803,-0.26%
"Apr 16, 2013",7.823,7.823,7.823,7.823,-0.10%
"Apr 15, 2013",7.831,7.831,7.831,7.831,-0.48%
"Apr 12, 2013",7.869,7.869,7.869,7.869,-0.39%
"Apr 11, 2013",7.9,7.9,7.9,7.9,0.01%
"Apr 10, 2013",7.899,7.899,7.899,7.899,0.22%
"Apr 09, 2013",7.882,7.882,7.882,7.882,-0.35%
"Apr 08, 2013",7.91,7.91,7.91,7.91,-0.26%
"Apr 05, 2013",7.931,7.931,7.931,7.931,-0.39%
"Apr 04, 2013",7.962,7.962,7.962,7.962,-0.03%
"Apr 03, 2013",7.964,7.964,7.964,7.964,-0.36%
"Apr 02, 2013",7.993,7.993,7.993,7.993,0.41%
"Mar 29, 2013",7.96,7.96,7.96,7.96,0.11%
"Mar 28, 2013",7.951,7.951,7.951,7.951,-0.49%
"Mar 27, 2013",7.99,7.99,7.99,7.99,0.00%
"Mar 26, 2013",7.99,7.99,7.99,7.99,0.53%
"Mar 25, 2013",7.948,7.948,7.948,7.948,-0.16%
"Mar 22, 2013",7.961,7.961,7.961,7.961,0.35%
"Mar 21, 2013",7.933,7.933,7.933,7.933,0.14%
"Mar 20, 2013",7.922,7.922,7.922,7.922,0.24%
"Mar 19, 2013",7.903,7.903,7.903,7.903,0.24%
"Mar 18, 2013",7.884,7.884,7.884,7.884,0.27%
"Mar 17, 2013",7.863,7.863,7.863,7.863,0.03%
"Mar 15, 2013",7.861,7.861,7.861,7.861,-0.05%
"Mar 14, 2013",7.865,7.865,7.865,7.865,-0.48%
"Mar 13, 2013",7.903,7.903,7.903,7.903,0.19%
"Mar 12, 2013",7.888,7.888,7.888,7.888,0.61%
"Mar 11, 2013",7.84,7.84,7.84,7.84,0.01%
"Mar 08, 2013",7.839,7.839,7.839,7.839,-0.29%
"Mar 07, 2013",7.862,7.862,7.862,7.862,0.03%
"Mar 06, 2013",7.86,7.86,7.86,7.86,-0.14%
"Mar 05, 2013",7.871,7.871,7.871,7.871,-0.18%
"Mar 04, 2013",7.885,7.885,7.885,7.885,-0.29%
"Mar 01, 2013",7.908,7.908,7.908,7.908,0.46%
"Feb 28, 2013",7.872,7.872,7.872,7.872,0.95%
"Feb 27, 2013",7.798,7.798,7.798,7.798,-0.23%
"Feb 26, 2013",7.816,7.816,7.816,7.816,0.23%
"Feb 25, 2013",7.798,7.798,7.798,7.798,-0.01%
"Feb 22, 2013",7.799,7.799,7.799,7.799,-0.17%
"Feb 21, 2013",7.812,7.812,7.812,7.812,0.10%
"Feb 20, 2013",7.804,7.804,7.804,7.804,-0.29%
"Feb 19, 2013",7.827,7.827,7.827,7.827,0.04%
"Feb 18, 2013",7.824,7.824,7.824,7.824,-0.10%
"Feb 17, 2013",7.832,7.832,7.832,7.832,0.00%
"Feb 15, 2013",7.832,7.832,7.832,7.832,0.18%
"Feb 14, 2013",7.818,7.818,7.818,7.818,-0.33%
"Feb 13, 2013",7.844,7.844,7.844,7.844,-0.29%
"Feb 12, 2013",7.867,7.867,7.867,7.867,0.11%
"Feb 11, 2013",7.858,7.858,7.858,7.858,0.18%
"Feb 09, 2013",7.844,7.844,7.844,7.844,0.01%
"Feb 08, 2013",7.843,7.843,7.843,7.843,-0.44%
"Feb 07, 2013",7.878,7.878,7.878,7.878,-0.37%
"Feb 06, 2013",7.907,7.907,7.907,7.907,-0.20%
"Feb 05, 2013",7.923,7.923,7.923,7.923,-0.18%
"Feb 04, 2013",7.937,7.937,7.937,7.937,0.40%
"Feb 01, 2013",7.905,7.905,7.905,7.905,-0.09%
"Jan 31, 2013",7.912,7.912,7.912,7.912,0.27%
"Jan 30, 2013",7.891,7.891,7.891,7.891,0.56%
"Jan 29, 2013",7.847,7.847,7.847,7.847,-0.20%
"Jan 28, 2013",7.863,7.863,7.863,7.863,-0.28%
"Jan 25, 2013",7.885,7.885,7.885,7.885,0.00%
"Jan 24, 2013",7.885,7.885,7.885,7.885,0.27%
"Jan 23, 2013",7.864,7.864,7.864,7.864,0.19%
"Jan 22, 2013",7.849,7.849,7.849,7.849,-0.15%
"Jan 21, 2013",7.861,7.861,7.861,7.861,0.00%
"Jan 18, 2013",7.861,7.861,7.861,7.861,0.31%
